bike_id,company,last_updated,lat,lon,saved_at,tractid
OB2G,razor,1618706461,38.9013288,-77.0408818,1618706731,11001010700
WH9Q,razor,1618706461,38.9030243,-77.0384985,1618706731,11001010700
LX3U,razor,1618706461,38.9028211,-77.0384951,1618706731,11001010700
F7AN,razor,1618706461,38.9015291,-77.0408545,1618706731,11001010700
V1NQ,razor,1618706461,38.9013898,-77.0407203,1618706731,11001010700
RNUK,razor,1618706461,38.9238086,-77.0403143,1618706731,11001003802
F9HW,razor,1618706461,38.8786316,-76.9312406,1618706731,11001007707
EHT0,razor,1618706461,38.917477,-77.0321091,1618706731,11001004300
TYWP,razor,1618706461,38.9168705,-77.0367603,1618706731,11001004201
J13T,razor,1618706461,38.9013665,-77.036684,1618706731,11001010700
LIMA,razor,1618706461,38.9007818,-77.035514,1618706731,11001010100
LYHN,razor,1618706461,38.8785416,-76.9309376,1618706731,11001007707
L070,razor,1618706461,38.9008535,-77.027057,1618706731,11001005802
P7DI,razor,1618706461,38.9100853,-77.0401305,1618706731,11001005303
KP7T,razor,1618706461,38.9098661,-77.0385896,1618706731,11001005303
BPPU,razor,1618706461,38.9029138,-77.0384955,1618706731,11001010700
VMQV,razor,1618706461,38.9104328,-77.0321601,1618706731,11001005202
TRTW,razor,1618706761,38.9037091,-77.034647,1618706848,11001010100
F7I4,razor,1618706761,38.9038385,-77.034644,1618706848,11001010100
VUKH,razor,1618706761,38.9015783,-77.0452898,1618706848,11001010700
JF5I,razor,1618706761,38.9008146,-77.0500911,1618706848,11001010800
PAIJ,razor,1618706761,38.913597,-77.045932,1618706848,11001005502
A4QY,razor,1618706761,38.8942895,-77.0416233,1618706848,11001010800
SL4P,razor,1618706761,38.8935791,-77.0401693,1618706848,11001010800
IJ32,razor,1618706761,38.8953545,-77.0397555,1618706848,11001010800
DXZE,razor,1618706761,38.974974,-77.0169755,1618706848,11001001702
EEXF,razor,1618706761,38.91562,-77.021572,1618706848,11001004801
WANI,razor,1618706761,38.8924688,-77.0396031,1618706848,11001010800
GQFE,razor,1618706761,38.9553143,-77.004534,1618706848,11001009508
BI60,razor,1618706761,38.9579628,-77.002015,1618706848,11001009505
DHFW,razor,1618706761,38.9268206,-77.0270066,1618706848,11001003100
E10P,razor,1618706761,38.9382248,-77.073444,1618706848,11001000600
SV65,razor,1618706761,38.9370221,-77.0240575,1618706848,11001002400
VP4P,razor,1618706761,38.9368095,-77.0241501,1618706848,11001002400
TI1G,razor,1618706761,38.9367891,-77.0241755,1618706848,11001002400
BRQE,razor,1618706761,38.9452875,-77.0647876,1618706848,11001001200
CE9I,razor,1618706761,38.944793,-77.0639336,1618706848,11001001200
P505,razor,1618706761,38.9438538,-77.0636356,1618706848,11001001200
V9F1,razor,1618706761,38.944796,-77.063971,1618706848,11001001200
EP0B,razor,1618706761,38.9111895,-77.0030575,1618706848,11001008702
R9VO,razor,1618706761,38.9112126,-77.0030845,1618706848,11001008702
ESDD,razor,1618706761,38.8922031,-77.0398121,1618706848,11001010800
V6EK,razor,1618706761,38.9296763,-77.0325015,1618706848,11001003000
O3B8,razor,1618706761,38.9289051,-77.0327031,1618706848,11001002802
OGR9,razor,1618706761,38.9287613,-77.0323478,1618706848,11001003000
B1YY,razor,1618706761,38.9287928,-77.0325948,1618706848,11001003000
LGPF,razor,1618706761,38.9290766,-77.0739781,1618706848,11001000704
R1I3,razor,1618706761,38.928799,-77.0324198,1618706848,11001003000
L1OH,razor,1618706761,38.9287888,-77.0324191,1618706848,11001003000
UHUD,razor,1618706761,38.961583,-77.0280068,1618706848,11001001804
A4HW,razor,1618706761,38.9256573,-76.9757061,1618706848,11001011100
ARRX,razor,1618706761,38.91294,-77.0223716,1618706848,11001004901
TXLL,razor,1618706761,38.9649211,-77.0122965,1618706848,11001001902
K50H,razor,1618706761,38.9367336,-77.0244035,1618706848,11001002503
IR6R,razor,1618706761,38.9051826,-77.0610236,1618706848,11001000102
IK2X,razor,1618706761,38.9052541,-77.0612658,1618706848,11001000102
JAKS,razor,1618706761,38.905162,-77.0638125,1618706848,11001000202
I0EM,razor,1618706761,38.9050995,-77.0592148,1618706848,11001000102
F4NU,razor,1618706761,38.8973381,-77.0319571,1618706848,11001005802
TT8J,razor,1618706761,38.8962746,-77.032253,1618706848,11001005802
J2MJ,razor,1618706761,38.8922546,-77.0333603,1618706848,11001980000
S2J4,razor,1618706761,38.8973165,-77.0318546,1618706848,11001005802
JUMM,razor,1618706761,38.8795516,-77.0241615,1618706848,11001010202
CHG1,razor,1618706761,38.8961328,-77.0102098,1618706848,11001005900
CXTX,razor,1618706761,38.9201345,-77.0716963,1618706848,11001000300
GONG,razor,1618706761,38.9043981,-77.0652563,1618706848,11001000202
JVNL,razor,1618706761,38.9273043,-77.088623,1618706848,11001000804
GD6S,razor,1618706761,38.9254166,-77.0576403,1618706848,11001000502
TREX,razor,1618706761,38.876503,-77.0076868,1618706848,11001007202
C8GH,razor,1618706761,38.9232086,-77.0027985,1618706848,11001009203
HHXL,razor,1618706761,38.9617333,-77.0280398,1618706848,11001001804
C0Y6,razor,1618706761,38.9615463,-77.02802,1618706848,11001001804
OZB2,razor,1618706761,38.9616333,-77.0281008,1618706848,11001001804
V80P,razor,1618706761,38.9614983,-77.0280461,1618706848,11001001804
OSCV,razor,1618706761,38.9386371,-77.0322535,1618706848,11001002504
V50F,razor,1618706761,38.9387156,-77.0322538,1618706848,11001002504
T6O2,razor,1618706761,38.9409461,-77.0216465,1618706848,11001002400
ADQS,razor,1618706761,38.940326,-77.0162083,1618706848,11001002301
NISG,razor,1618706761,38.9581513,-77.001762,1618706848,11001009505
RQKS,razor,1618706761,38.95806,-77.001834,1618706848,11001009505
QIV5,razor,1618706761,38.91255,-77.0727051,1618706848,11001000202
VLT7,razor,1618706761,38.9152736,-77.0743016,1618706848,11001000300
ADG7,razor,1618706761,38.9417488,-77.0363505,1618706848,11001002504
LD8H,razor,1618706761,38.9288078,-77.0324845,1618706848,11001003000
OWYT,razor,1618706761,38.8965645,-77.0333571,1618706848,11001005802
QSV1,razor,1618706761,38.8762956,-77.0165015,1618706848,11001011001
G3V7,razor,1618706761,38.8708621,-77.0108338,1618706848,11001006400
F5LB,razor,1618706761,38.9332668,-77.0317841,1618706848,11001002900
DHQD,razor,1618706761,38.9349521,-77.0739711,1618706848,11001001002
ASMU,razor,1618706761,38.9353573,-77.0583375,1618706848,11001001304
GL1G,razor,1618706761,38.9175378,-77.0478375,1618706848,11001004100
EMMP,razor,1618706761,38.9334778,-77.0735766,1618706848,11001000704
J5NM,razor,1618706761,38.9332855,-77.0571145,1618706848,11001001304
PJR6,razor,1618706761,38.9248108,-77.039306,1618706848,11001003802
D22Z,razor,1618706761,38.9271275,-77.0406873,1618706848,11001003901
CKY3,razor,1618706761,38.95762,-77.0205593,1618706848,11001002101
PCPY,razor,1618706761,38.8848666,-77.0150831,1618706848,11001010500
T8KL,razor,1618706761,38.9077221,-77.0690835,1618706848,11001000202
JS8F,razor,1618706761,38.9047366,-77.0532306,1618706848,11001005503
LBVB,razor,1618706761,38.9042218,-77.0546663,1618706848,11001005503
CU9X,razor,1618706761,38.9017046,-77.0485711,1618706848,11001010800
K46Q,razor,1618706761,38.9047821,-77.0485015,1618706848,11001005501
GW0A,razor,1618706761,38.9262063,-77.0679633,1618706848,11001000400
M9Z5,razor,1618706761,38.8991101,-77.047517,1618706848,11001010800
GS8P,razor,1618706761,38.8786946,-77.0230916,1618706848,11001010202
LD52,razor,1618706761,38.8988486,-77.0334463,1618706848,11001005802
NTH1,razor,1618706761,38.901488,-77.0611128,1618706848,11001000102
CX3R,razor,1618706761,38.901562,-77.0611126,1618706848,11001000102
EIW0,razor,1618706761,38.9166375,-77.0569448,1618706848,11001004100
TYZ0,razor,1618706761,38.8867148,-76.9877563,1618706848,11001006700
CYJR,razor,1618706761,38.9267418,-76.9851,1618706848,11001009301
KWCN,razor,1618706761,38.9003923,-76.9972483,1618706848,11001010602
SWKV,razor,1618706761,38.8882838,-76.990312,1618706848,11001006700
P3W8,razor,1618706761,38.8997061,-77.026805,1618706848,11001005802
MRDX,razor,1618706761,38.8923218,-77.0313058,1618706848,11001980000
MMIK,razor,1618706761,38.8997853,-77.0161603,1618706848,11001005900
DQJE,razor,1618706761,38.8961341,-77.0299055,1618706848,11001005802
ACRK,razor,1618706761,38.90709,-77.0037408,1618706848,11001010601
V3MV,razor,1618706761,38.8741065,-76.9712403,1618706848,11001007709
IEA6,razor,1618706761,38.9014335,-76.9430725,1618706848,11001007803
KKNE,razor,1618706761,38.902739,-76.9363423,1618706848,11001007809
T1EK,razor,1618706761,38.8989723,-76.9339668,1618706848,11001007804
E8ZC,razor,1618706761,38.8990451,-76.9333931,1618706848,11001007804
FU3A,razor,1618706761,38.8871636,-76.930195,1618706848,11001009904
DBSF,razor,1618706761,38.8902488,-76.9374336,1618706848,11001007803
SKAD,razor,1618706761,38.8833671,-76.9312691,1618706848,11001009904
BTGZ,razor,1618706761,38.9004046,-77.013416,1618706848,11001004702
SNKF,razor,1618706761,38.9036183,-77.028226,1618706848,11001010100
KVPO,razor,1618706761,38.8677091,-76.9658556,1618706848,11001007604
BIRO,razor,1618706761,38.867617,-76.9665181,1618706848,11001007604
WLEH,razor,1618706761,38.9044868,-77.032216,1618706848,11001010100
S0W4,razor,1618706761,38.8868715,-76.9578233,1618706848,11001007708
GUX1,razor,1618706761,38.9170713,-77.0394208,1618706848,11001004201
IVZP,razor,1618706761,38.9166345,-77.0417445,1618706848,11001004202
AWXH,razor,1618706761,38.9143278,-77.041799,1618706848,11001004202
KGH1,razor,1618706761,38.9175925,-77.0320438,1618706848,11001004300
MA9Y,razor,1618706761,38.8762153,-77.0040946,1618706848,11001007201
I3OF,razor,1618706761,38.9026696,-77.0381421,1618706848,11001010700
UNY7,razor,1618706761,38.917515,-77.0319405,1618706848,11001004401
Q2K3,razor,1618706761,38.920492,-76.9957201,1618706848,11001009102
J4RJ,razor,1618706761,38.9204558,-76.9957908,1618706848,11001009102
RZJ7,razor,1618706761,38.887433,-77.0178381,1618706849,11001010202
EUBH,razor,1618706761,38.8768633,-77.0175631,1618706849,11001010201
OXND,razor,1618706761,38.9188923,-77.036486,1618706849,11001004300
M9CK,razor,1618706761,38.8954448,-77.0333288,1618706849,11001980000
RWNR,razor,1618706761,38.8952948,-77.0332898,1618706849,11001980000
LAVH,razor,1618706761,38.894624,-77.0111421,1618706849,11001005900
N259,razor,1618706761,38.9204541,-76.9958138,1618706849,11001009102
HQ0Z,razor,1618706761,38.8784758,-77.0302531,1618706849,11001980000
ROSR,razor,1618706761,38.8967308,-77.0268503,1618706849,11001005802
JTX3,razor,1618706761,38.8952475,-77.0295235,1618706849,11001980000
SCHJ,razor,1618706761,38.887785,-77.0316603,1618706849,11001980000
I8IP,razor,1618706761,38.8973533,-77.0228336,1618706849,11001005802
PHJ7,razor,1618706761,38.8982645,-76.9465018,1618706849,11001007803
QWCE,razor,1618706761,38.898259,-76.946519,1618706849,11001007803
FJK1,razor,1618706761,38.8982856,-76.946469,1618706849,11001007803
